Category,Sub Cat 1,Sub Cat 2,Description,Register,Units,"Size
(INT16)",Data Type,Access,Range,Default,User Notes
Power Quality,Maximum Values,Current,Max Current Avg,27704,A,2,FLOAT32,R,,,
Power Quality,Maximum Values,Current Unbalance,,27706,---,,---,---,---,---,
Power Quality,Maximum Values,Current Unbalance,Max Current Unbalance A,27706,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Current Unbalance,Max Current Unbalance B,27708,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Current Unbalance,Max Current Unbalance C,27710,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Current Unbalance,Max Current Unbalance Worst,27712,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,,27714,---,,---,---,---,---,
Power Quality,Maximum Values,Voltage,Max Voltage A-B,27714,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,Max Voltage B-C,27716,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,Max Voltage C-A,27718,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,Max Voltage L-L Avg,27720,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,Max Voltage A-N,27722,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,Max Voltage B-N,27724,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,Max Voltage C-N,27726,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,"Max Voltage, N-G ",27728,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage,Max Voltage L-N Avg,27730,V,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage Unbalance,,27732,---,,---,---,---,---,
Power Quality,Maximum Values,Voltage Unbalance,Max Voltage Unbalance A-B,27732,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage Unbalance,Max Voltage Unbalance B-C,27734,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage Unbalance,Max Voltage Unbalance C-A,27736,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage Unbalance,Max Voltage Unbalance L-L Worst,27738,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage Unbalance,Max Voltage Unbalance A-N,27740,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage Unbalance,Max Voltage Unbalance B-N,27742,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage Unbalance,Max Voltage Unbalance C-N,27744,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Voltage Unbalance,Max Voltage Unbalance L-N Worst,27746,%,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,,27748,---,,---,---,---,---,
Power Quality,Maximum Values,Power,Max Active Power A,27748,kW,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Active Power B,27750,kW,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Active Power C,27752,kW,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Active Power Total,27754,kW,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Reactive Power A,27756,kVAR,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Reactive Power B,27758,kVAR,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Reactive Power C,27760,kVAR,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Reactive Power Total,27762,kVAR,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Apparent Power A,27764,kVA,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Apparent Power B,27766,kVA,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Apparent Power C,27768,kVA,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power,Max Apparent Power Total,27770,kVA,2,FLOAT32,R,,,
Power Quality,Maximum Values,Power Factor,,27782,---,,---,---,---,---,
Power Quality,Maximum Values,Power Factor,Max Power Factor A,27782,---,2,4Q_FP_PF,R,+/- 0.0 – 2.0,,
Power Quality,Maximum Values,Power Factor,Max Power Factor B,27784,---,2,4Q_FP_PF,R,+/- 0.0 – 2.0,,
Power Quality,Maximum Values,Power Factor,Max Power Factor C,27786,---,2,4Q_FP_PF,R,+/- 0.0 – 2.0,,
Power Quality,Maximum Values,Power Factor,Max Power Factor Total,27788,---,2,4Q_FP_PF,R,+/- 0.0 – 2.0,,
Power Quality,Maximum Values,Power Factor,Max Displacement Power Factor A,27790,---,2,4Q_FP_PF,R,+/- 0.0 – 2.0,,
Power Quality,Maximum Values,Power Factor,Max Displacement Power Factor B,27792,---,2,4Q_FP_PF,R,+/- 0.0 – 2.0,,
Power Quality,Maximum Values,Power Factor,Max Displacement Power Factor C,27794,---,2,4Q_FP_PF,R,+/- 0.0 – 2.0,,
Power Quality,Maximum Values,Power Factor,Max Displacement PF Total,27796,---,2,4Q_FP_PF,R,+/- 0.0 – 2.0,,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",,27814,---,,---,---,---,---,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max THD Current A,27814,%,2,FLOAT32,R,0 – 100,0,THD = (RMS of harmonics / RMS of fundamental) * 100
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max THD Current B,27816,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max THD Current C,27818,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max THD Current N,27820,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max THD Current G,27822,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max thd Current A,27824,%,2,FLOAT32,R,0 – 100,0,thd = (RMS of harmonics / total RMS) * 100
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max thd Current B,27826,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max thd Current C,27828,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max thd Current N,27830,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Current",Max thd Current G,27832,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,Total Demand Distortion,Max Total Demand Distortion,27834,%,2,FLOAT32,R,0 – 100,---,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",,27836,---,,---,---,---,---,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage A-B,27836,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage B-C,27838,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage C-A,27840,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage L-L,27842,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage A-N,27844,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage B-N,27846,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage C-N,27848,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage N-G,27850,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max THD Voltage L-N,27852,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage A-B,27854,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage B-C,27856,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage C-A,27858,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage L-L,27860,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage A-N,27862,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage B-N,27864,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage C-N,27866,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage N-G,27868,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,"Total Harmonic Distortion, Voltage",Max thd Voltage L-N,27870,%,2,FLOAT32,R,0 – 100,0,
Power Quality,Maximum Values,Frequency,Max Frequency,28092,Hz,2,FLOAT32,R,42 – 70,,
